year,total_return,sharpe,max_drawdown,n_days
2018,-0.2732654243429008,-1.3822797953260304,0.3876249272639167,247
2019,0.41671830343324356,2.4316668014944867,0.07190551539037845,242
2020,0.1490499416625073,0.6433673448790362,0.3634415345055112,245
2021,0.15500720278452373,0.6636532009293954,0.25111355183215267,244
2022,-0.07134791491863568,-0.16050501672320133,0.2206141050782017,246
2023,0.543413751086365,2.205788255454624,0.12141792505328518,239
2024,0.24260921944739167,0.9705530089528998,0.3036626618138017,242
2025,0.012735211370543231,0.18091205920670472,0.27509474122530436,243
