date,nav
2018-01-02,1.0
2018-01-03,1.0048185962517908
2018-01-04,1.0102059024417775
2018-01-05,1.0143591749109246
2018-01-08,1.0056114414750394
2018-01-09,0.9987189166272934
2018-01-10,0.976015008815474
2018-01-11,0.9788657664632742
2018-01-12,0.9825412563425298
2018-01-15,0.9885409328950615
2018-01-16,0.9948558717426774
2018-01-17,0.991524593799892
2018-01-18,1.0066627813008897
2018-01-19,0.9993128694482516
2018-01-22,0.9983770184861738
2018-01-23,0.9938583484291844
2018-01-24,0.9964292231525232
2018-01-25,0.9934815479145949
2018-01-26,0.9904879944457164
2018-01-29,0.9993117811477311
2018-01-30,1.002654639831032
2018-01-31,1.006330141069584
2018-02-01,1.013299520168589
2018-02-02,1.0121873402887445
2018-02-05,0.9916563351486154
2018-02-06,0.9309343127513041
2018-02-07,0.9400574233118547
2018-02-08,0.9288842604016693
2018-02-09,0.9192814359415657
2018-02-12,0.9091658508837959
2018-02-21,0.9536424861157234
2018-02-22,0.9816207329078159
2018-02-23,0.9939890706819698
2018-02-26,1.0105956586261764
2018-02-27,1.0115691994970877
2018-03-01,1.0313979109091784
2018-03-02,1.050273015119911
2018-03-05,1.0488246555549499
2018-03-06,1.0525643699240452
2018-03-07,1.0417504740824117
2018-03-08,1.0313927542364145
2018-03-09,1.0362026033196836
2018-03-12,1.0353059333799908
2018-03-13,1.053453630062894
2018-03-14,1.056062862954247
2018-03-15,1.0555505556429832
2018-03-16,1.0542293693844484
2018-03-19,1.0675406082826464
2018-03-20,1.085501069102658
2018-03-21,1.1117652624267151
2018-03-22,1.1116448629661486
2018-03-23,1.1058211930735802
2018-03-26,1.0970813439525162
2018-03-27,1.1091439814308302
2018-03-28,1.09531924277018
2018-03-29,1.107709255339048
2018-03-30,1.1060783762486346
2018-03-31,1.1114463458978352
2018-04-02,1.1186210694069854
2018-04-03,1.1396652724915708
2018-04-09,1.1421477703189291
2018-04-10,1.1065030110896075
2018-04-11,1.092084870039922
2018-04-12,1.0809831550063878
2018-04-13,1.0695113396668965
2018-04-16,1.0606978517849448
2018-04-17,1.0426113945502424
2018-04-18,1.0536879269578507
2018-04-19,1.0551919853944933
2018-04-20,1.035206306631408
2018-04-23,1.034821113571211
2018-04-24,0.9915924655217303
2018-04-25,1.0031693780159225
2018-04-26,0.9704778513911829
2018-04-27,0.9924885835359855
2018-04-30,0.9920352516385667
2018-05-02,0.9733557077798226
2018-05-03,0.9582468207738327
2018-05-04,0.947574107019385
2018-05-07,0.9678589780975093
2018-05-08,0.9500055978450775
2018-05-09,0.9789746333835071
2018-05-10,0.9789654567883694
2018-05-11,0.9759174802544913
2018-05-14,0.9754536967878855
2018-05-15,0.9795906855475959
2018-05-16,0.9762734383571156
2018-05-17,0.9639647202346294
2018-05-18,0.9671265674330454
2018-05-21,0.9932400522754523
2018-05-22,1.0010009130988176
2018-05-23,0.9848963639556715
2018-05-24,0.986498377348451
2018-05-25,0.9750218220767903
2018-05-28,0.9709773557045757
2018-05-29,0.9688913152239443
2018-05-30,0.9708828154010463
2018-05-31,0.9557797861792242
2018-06-01,0.9804555851858953
2018-06-04,0.994571506471501
2018-06-05,0.983923667469612
2018-06-06,1.0059855835256013
2018-06-07,1.008288304129996
2018-06-08,1.0012489852935835
2018-06-11,0.9954278238847563
2018-06-12,0.990211136414292
2018-06-13,0.9867705599132164
2018-06-14,0.9819157500172527
2018-06-15,0.9965248100094911
2018-06-19,0.9933485429254358
2018-06-20,0.968973798279081
2018-06-21,0.9722193707451681
2018-06-22,0.9417315760534618
2018-06-25,0.9296235128728877
2018-06-26,0.9460926760392091
2018-06-27,0.9571772672544722
2018-06-28,0.9498607914240261
2018-06-29,0.9638987202665112
2018-07-02,0.9822014165702367
2018-07-03,0.9531567523024129
2018-07-04,0.9515000143899299
2018-07-05,0.9258502118523996
2018-07-06,0.9409705387410569
2018-07-09,0.9298846077609566
2018-07-10,0.9496470701977536
2018-07-11,0.93883090500283
2018-07-12,0.9561227732988211
2018-07-13,0.9672451927157488
2018-07-16,0.9588954581506535
2018-07-17,0.9458361551292798
2018-07-18,0.9257111742744986
2018-07-19,0.929167252612334
2018-07-20,0.8963944962201106
2018-07-23,0.9102395319690894
2018-07-24,0.9339384348049049
2018-07-25,0.9607073904912854
2018-07-26,0.9676496943618913
2018-07-27,0.9813066788951094
2018-07-30,0.9421418465106955
2018-07-31,0.9391520839620333
2018-08-01,0.9434105296574562
2018-08-02,0.8886722336517898
2018-08-03,0.8920242547404839
2018-08-06,0.8798944846885961
2018-08-07,0.9130141016658887
2018-08-08,0.8793083876838281
2018-08-09,0.8716924906709246
2018-08-10,0.8379307178377758
2018-08-13,0.779956401751252
2018-08-14,0.8125852106682949
2018-08-15,0.7924993167364272
2018-08-16,0.8240656429903516
2018-08-17,0.798524511859583
2018-08-20,0.8124841555921702
2018-08-21,0.8120379614977549
2018-08-22,0.8016989414726784
2018-08-23,0.7800927444580041
2018-08-24,0.7857650979581055
2018-08-27,0.8309969349624301
2018-08-28,0.8206645150451958
2018-08-29,0.8393593093055249
2018-08-30,0.8426265130112928
2018-08-31,0.8482116157836517
2018-09-03,0.8029878089983659
2018-09-04,0.8109888291097666
2018-09-05,0.8043172350592477
2018-09-06,0.7867752399811531
2018-09-07,0.7590420911001708
2018-09-10,0.7451227578782336
2018-09-11,0.7450511526238716
2018-09-12,0.7431493702587679
2018-09-13,0.7327450254293025
2018-09-14,0.7540267772766035
2018-09-17,0.7537872348691625
2018-09-18,0.7213710632287079
2018-09-19,0.7174829352152801
2018-09-20,0.7130676350529849
2018-09-21,0.7397816872581056
2018-09-25,0.7359853632557622
2018-09-26,0.7327229610345286
2018-09-27,0.7197946361660789
2018-09-28,0.70880678469671
2018-10-01,0.7090764585692592
2018-10-02,0.7053266631484082
2018-10-03,0.6908002529824568
2018-10-04,0.6864461226880774
2018-10-05,0.6455127290063022
2018-10-08,0.6264225230726285
2018-10-09,0.6256326669822052
2018-10-11,0.5753761953939243
2018-10-12,0.5943702134709606
2018-10-15,0.5957796371302815
2018-10-16,0.6018171023197181
2018-10-17,0.5996162641975614
2018-10-18,0.5935765614175468
2018-10-19,0.578772829864192
2018-10-22,0.5897380829259318
2018-10-23,0.5688770807723341
2018-10-24,0.5653278648505039
2018-10-25,0.5374712042986544
2018-10-26,0.5300955542106556
2018-10-29,0.5289590378291149
2018-10-30,0.5182240392285861
2018-10-31,0.5423775799799171
2018-11-01,0.5707344866536646
2018-11-02,0.5798861380017785
2018-11-05,0.5813120468782634
2018-11-06,0.5751576197008045
2018-11-07,0.5980692760409069
2018-11-08,0.60034636389099
2018-11-09,0.6030173630121866
2018-11-12,0.5939525787479536
2018-11-13,0.6048061996325408
2018-11-14,0.6063421994458933
2018-11-15,0.6138733539449446
2018-11-16,0.6167075416210982
2018-11-19,0.6209515807816298
2018-11-20,0.6151743600419163
2018-11-21,0.6216695570898143
2018-11-22,0.6122193802284716
2018-11-23,0.6065655334451725
2018-11-26,0.6161438580656408
2018-11-27,0.6259659404757582
2018-11-28,0.6362728078775097
2018-11-29,0.6339184898416871
2018-11-30,0.6402766780167652
2018-12-03,0.6563606460714185
2018-12-04,0.6603866569430451
2018-12-05,0.6499491976085784
2018-12-06,0.6319561112236491
2018-12-07,0.6421178158899548
2018-12-10,0.6259315217448828
2018-12-11,0.6343999675338308
2018-12-12,0.6409224482412086
2018-12-13,0.6456255870110181
2018-12-14,0.6374592852118411
2018-12-17,0.6405354038812748
2018-12-18,0.6319513889442058
2018-12-19,0.6306961070476035
2018-12-20,0.6230727363698527
2018-12-21,0.6208383591308049
2018-12-22,0.6259890524050467
2018-12-24,0.6233320477790488
2018-12-25,0.6182504224826862
2018-12-26,0.6093235780592168
2018-12-27,0.6159709104526682
2018-12-28,0.6220806057642833
2019-01-02,0.621417771883189
2019-01-03,0.6173016709891332
2019-01-04,0.6122381530019424
2019-01-07,0.6216891715992068
2019-01-08,0.6232122965420251
2019-01-09,0.6295938290827472
2019-01-10,0.6252610045757826
2019-01-11,0.6255451216702597
2019-01-14,0.6227391867714617
2019-01-15,0.6291188891689956
2019-01-16,0.6275205193830694
2019-01-17,0.6243258136060053
2019-01-18,0.6266608475391792
2019-01-21,0.6281088203362176
2019-01-22,0.6244954716399084
2019-01-23,0.6258037766849315
2019-01-24,0.6258508460826273
2019-01-25,0.6285657773647879
2019-01-28,0.6283085951441743
2019-01-29,0.6259355365433276
2019-01-30,0.6261805896850593
2019-02-11,0.6268050641939136
2019-02-12,0.6333284676818242
2019-02-13,0.6366255669496658
2019-02-14,0.6308321819860864
2019-02-15,0.6330509321868327
2019-02-18,0.6351828002773712
2019-02-19,0.6353968029596864
2019-02-20,0.6350323252204532
2019-02-21,0.6361950112844117
2019-02-22,0.6313206992060815
2019-02-25,0.6362491624073509
2019-02-26,0.6330735934093127
2019-02-27,0.6368817766818337
2019-03-04,0.6411660710475665
2019-03-05,0.6407525736160301
2019-03-06,0.643351958814403
2019-03-07,0.6398783171730519
2019-03-08,0.6409829855164411
2019-03-11,0.6397794777645974
2019-03-12,0.6453042705966691
2019-03-13,0.6499909700724485
2019-03-14,0.6543754281150201
2019-03-15,0.6507638480022071
2019-03-18,0.6505718553631256
2019-03-19,0.6458250425733641
2019-03-20,0.6545422127707825
2019-03-21,0.6522060635454556
2019-03-22,0.6611233685241915
2019-03-25,0.6509198351454911
2019-03-26,0.6503500057663011
2019-03-27,0.6519026677356515
2019-03-28,0.648706284948382
2019-03-29,0.6525608637392923
2019-04-01,0.6411922263563715
2019-04-02,0.6428058349040154
2019-04-03,0.644362328221305
2019-04-08,0.6406241400536181
2019-04-09,0.6498329606605291
2019-04-10,0.6558309182708985
2019-04-11,0.6436150055461055
2019-04-12,0.6409039859584132
2019-04-15,0.6326559290023527
2019-04-16,0.636967688332844
2019-04-17,0.6339258119539359
2019-04-18,0.6278750750237966
2019-04-19,0.6254812974197461
2019-04-22,0.6223347545794439
2019-04-23,0.6172780478361766
2019-04-24,0.6153081921229709
2019-04-25,0.6123305946393383
2019-04-26,0.6090617637918607
2019-04-29,0.5955369548312315
2019-04-30,0.6045637558228877
2019-05-02,0.6055496561443365
2019-05-03,0.6152646308144534
2019-05-06,0.6025718129552677
2019-05-07,0.6026768636720656
2019-05-08,0.6045303963137953
2019-05-09,0.5764937709910366
2019-05-10,0.5790620160501664
2019-05-13,0.5857963980482972
2019-05-14,0.5894497856209722
2019-05-15,0.6023216385828499
2019-05-16,0.5881917001556538
2019-05-17,0.5712091046700754
2019-05-20,0.5694321606311176
2019-05-21,0.5804198628456203
2019-05-22,0.5776298407144375
