date,nav
2018-01-02,1.0
2018-01-03,1.0095124144793104
2018-01-04,1.0190513803389585
2018-01-05,1.020351708508107
2018-01-08,1.0069635822177039
2018-01-09,0.9989478008167212
2018-01-10,0.9894052814740424
2018-01-11,0.9930006392808836
2018-01-12,1.0032903487114535
2018-01-15,1.0080780346695581
2018-01-16,1.0158698761070009
2018-01-17,1.0156025893421192
2018-01-18,1.0104009437328638
2018-01-19,1.0067509531216008
2018-01-22,1.0101219139045883
2018-01-23,1.003792602493969
2018-01-24,1.0098662004063772
2018-01-25,1.0007831183873612
2018-01-26,0.9997378004862867
2018-01-29,1.0084317862267755
2018-01-30,1.0000140515895977
2018-01-31,1.0035293712193032
2018-02-01,1.0026092135547346
2018-02-02,1.0018351034317123
2018-02-05,0.9908678648246714
2018-02-06,0.9267295781919433
2018-02-07,0.9519654569033134
2018-02-08,0.9470344308752164
2018-02-09,0.9295478161951921
2018-02-12,0.930151119330099
2018-02-21,0.9610927460148967
2018-02-22,0.967334349221852
2018-02-23,0.972898375968516
2018-02-26,0.9819448993824338
2018-02-27,0.9817349228764661
2018-03-01,0.9884758632716705
2018-03-02,0.9855419036115646
2018-03-05,0.9884895442904711
2018-03-06,0.9930198436803416
2018-03-07,0.9967736594219703
2018-03-08,1.0032762560972226
2018-03-09,1.001955825450338
2018-03-12,1.0038176679803266
2018-03-13,1.0130366954182128
2018-03-14,1.0203911872976932
2018-03-15,1.0262090893098212
2018-03-16,1.0204001419674884
2018-03-19,1.0185274544727452
2018-03-20,1.0212139581018593
2018-03-21,1.0227506404527709
2018-03-22,1.0206426088965594
2018-03-23,1.009442269549706
2018-03-26,1.0108419152702133
2018-03-27,1.0186922978001873
2018-03-28,1.0163285573721454
2018-03-29,1.00965415357345
2018-03-30,1.008759073764426
2018-03-31,1.0142136882956683
2018-04-02,1.0170843577764923
2018-04-03,1.0217523495394372
2018-04-09,1.0237309367654492
2018-04-10,1.0070041066136164
2018-04-11,1.0040761573299095
2018-04-12,0.9984485286728898
2018-04-13,0.9890364075817542
2018-04-16,0.9813949759191805
2018-04-17,0.9634217010573112
2018-04-18,0.9756002028064829
2018-04-19,0.9896505848264621
2018-04-20,0.9810431636455896
2018-04-23,0.9773520319515482
2018-04-24,0.9472019804224382
2018-04-25,0.9608335686295899
2018-04-26,0.9331324207296671
2018-04-27,0.9476354522371147
2018-04-30,0.9584637476052835
2018-05-02,0.961422183673591
2018-05-03,0.9586850603587361
2018-05-04,0.9539730584527389
2018-05-07,0.964669208311705
2018-05-08,0.968480897762801
2018-05-09,0.9694271496577385
2018-05-10,0.9745087970401055
2018-05-11,0.9692034794989856
2018-05-14,0.9736206096117056
2018-05-15,0.965894366271619
2018-05-16,0.9656470500162604
2018-05-17,0.9586294808278174
2018-05-18,0.9603523343411496
2018-05-21,0.9677044900716177
2018-05-22,0.9636590883581737
2018-05-23,0.9625200032383361
2018-05-24,0.965391469889847
2018-05-25,0.964195125416556
2018-05-28,0.972935363123184
2018-05-29,0.9746947168492205
2018-05-30,0.9766496209363643
2018-05-31,0.9824531195324026
2018-06-01,0.9913258070407418
2018-06-04,0.9929190804107453
2018-06-05,0.9890592043251349
2018-06-06,0.9951334949158113
2018-06-07,0.9932988268640349
2018-06-08,0.9891025029637132
2018-06-11,0.9919696264865384
2018-06-12,0.9971231074853407
2018-06-13,0.9904054753651282
2018-06-14,0.9859452202928413
2018-06-15,0.9832308003310355
2018-06-19,0.9734425333806213
2018-06-20,0.9710620198644122
2018-06-21,0.978494550113166
2018-06-22,0.9697483298053364
2018-06-25,0.9647969568516206
2018-06-26,0.962018739871395
2018-06-27,0.964357939137438
2018-06-28,0.955950936907518
2018-06-29,0.9607235483138497
2018-07-02,0.9587464572517739
2018-07-03,0.9505752894692749
2018-07-04,0.9511398999510648
2018-07-05,0.9453907158216985
2018-07-06,0.9449299377945112
2018-07-09,0.9452516214580717
2018-07-10,0.9433341999937906
2018-07-11,0.9378551755435836
2018-07-12,0.9403248108184963
2018-07-13,0.9438544411283598
2018-07-16,0.9436615414368938
2018-07-17,0.942446180720297
2018-07-18,0.9345681507732706
2018-07-19,0.9349514117804323
2018-07-20,0.934048956018
2018-07-23,0.9283133184723157
2018-07-24,0.9320717384766566
2018-07-25,0.9339527772815687
2018-07-26,0.9356194175541609
2018-07-27,0.9381594809965494
2018-07-30,0.9342058719201103
2018-07-31,0.9360437063769854
2018-08-01,0.9432015293954787
2018-08-02,0.9266862385388962
2018-08-03,0.9316449734150362
2018-08-06,0.9342228132571884
2018-08-07,0.9348749718205603
2018-08-08,0.9310013468234478
2018-08-09,0.928554895850471
2018-08-10,0.917992607071089
2018-08-13,0.8803053485103293
2018-08-14,0.8951277721752742
2018-08-15,0.8843509137575641
2018-08-16,0.888873410324077
2018-08-17,0.8855395751233929
2018-08-20,0.8761174165181015
2018-08-21,0.8868037055656978
2018-08-22,0.8857343364575465
2018-08-23,0.8836782138473812
2018-08-24,0.8798440525416089
2018-08-27,0.9003197297427756
2018-08-28,0.9001670509477202
2018-08-29,0.9111513485718662
2018-08-30,0.9134608008683414
2018-08-31,0.9201474006186746
2018-09-03,0.9001959610690641
2018-09-04,0.9073567013171
