year,total_return,sharpe,max_drawdown,n_days
2018,-0.20485666718290618,-1.171249275569671,0.27533597612123367,247
2019,0.3310761299137994,2.016235084472649,0.0958915345733579,242
2020,0.3171342737608809,1.17358078773025,0.34475016555339927,245
2021,0.44211755480792436,1.5050614959747122,0.2202373757592067,244
2022,-0.13152608869702764,-0.4890160561733304,0.20448192447164482,246
2023,0.5125236190659872,2.7804993412231167,0.058930590566798495,239
2024,0.11322544058792694,0.6489939492318397,0.1891190303705175,242
2025,0.1686919818704613,0.7667756999129,0.27086924087419156,243
