date,nav
2022-01-03,0.998385
2022-01-04,0.9977858161687088
2022-01-05,0.9843959845201863
2022-01-06,0.981031903731607
2022-01-07,0.9644036836748011
2022-01-10,0.9676943538118117
2022-01-11,0.948511563362081
2022-01-12,0.9488017547522561
2022-01-13,0.9426497430789518
2022-01-14,0.9320331409500493
2022-01-17,0.950265998993247
2022-01-18,0.9557051000383604
2022-01-19,0.9495704231550184
2022-01-20,0.9506236886943382
2022-01-21,0.9255213465209308
2022-01-24,0.922803398491022
2022-01-25,0.9000701466201264
2022-01-26,0.905435627920585
2022-02-07,0.9242877831914434
2022-02-08,0.9356460114487966
2022-02-09,0.9458515559225822
2022-02-10,0.9393394338601295
2022-02-11,0.9372411525395276
2022-02-14,0.9219128491686303
2022-02-15,0.9237910715186884
2022-02-16,0.9279746051578154
2022-02-17,0.9294013396951268
2022-02-18,0.9314437408416109
2022-02-21,0.929893558271727
2022-02-22,0.9163843747058927
2022-02-23,0.9293286941036821
2022-02-24,0.9057422538544466
2022-02-25,0.9130423714163446
2022-03-01,0.9184484522395837
2022-03-02,0.9275233883297882
2022-03-03,0.9294012972590524
2022-03-04,0.9216355200830466
2022-03-07,0.8934373114101841
2022-03-08,0.8747080988726712
2022-03-09,0.8821791697257512
2022-03-10,0.9011209436147031
2022-03-11,0.8992325739739286
2022-03-14,0.9000006123902955
2022-03-15,0.8822849537178202
2022-03-16,0.8828202638035949
2022-03-17,0.9040167285032081
2022-03-18,0.907515276455337
2022-03-21,0.9162094861550543
2022-03-22,0.9247259563402969
2022-03-23,0.9327475318033732
2022-03-24,0.9347847555830097
2022-03-25,0.9292546275402412
2022-03-28,0.925189103378808
2022-03-29,0.9260005277814211
2022-03-30,0.9282114111441265
2022-03-31,0.9233174460615214
2022-04-01,0.9199125849920815
2022-04-06,0.9227805635350289
2022-04-07,0.9079235433068965
2022-04-08,0.9217251429582928
2022-04-11,0.9069930699921892
2022-04-12,0.9066419454396393
2022-04-13,0.9220838548940509
2022-04-14,0.921031383598116
2022-04-15,0.9081283939367127
2022-04-18,0.9056174649841522
2022-04-19,0.9112034550538514
2022-04-20,0.9182871005924426
2022-04-21,0.9317057502441087
2022-04-22,0.9257295292363747
2022-04-25,0.9016529789109341
2022-04-26,0.9046814140611776
2022-04-27,0.9007540284230799
2022-04-28,0.9071288877197774
2022-04-29,0.9152937247937832
2022-05-03,0.909156406963489
2022-05-04,0.9053365410029766
2022-05-05,0.9181811993613147
2022-05-06,0.9089327611414897
2022-05-09,0.8825441803667934
2022-05-10,0.8806883506832079
2022-05-11,0.868814603588011
2022-05-12,0.8432412157235678
2022-05-13,0.8566960801611261
2022-05-16,0.8652410200158005
2022-05-17,0.8796734162804206
2022-05-18,0.886745547209999
2022-05-19,0.8827503958303867
2022-05-20,0.886521926309201
